unixtime,mouseX,mouseY,collision,mode
1508047685735,627,434,28,mode0
1508047685751,607,434,28,mode0
1508047685768,607,433,28,mode0
1508047685784,607,433,28,mode0
1508047685801,605,429,28,mode0
1508047685817,605,428,28,mode0
1508047685834,604,424,29,mode0
1508047685852,605,421,29,mode0
1508047685869,606,421,29,mode0
1508047685885,613,418,29,mode0
1508047685902,616,417,29,mode0
1508047685919,620,416,29,mode0
1508047685935,626,414,29,mode0
1508047685952,629,414,29,mode0
1508047685970,629,414,29,mode0
1508047685986,629,414,29,mode0
1508047686002,629,422,29,mode0
1508047686018,629,424,29,mode0
1508047686035,624,449,29,mode0
1508047686052,610,480,29,mode0
1508047686069,578,530,29,mode0
1508047686085,564,548,29,mode0
1508047686102,515,596,29,mode0
1508047686119,484,620,30,mode0
1508047686137,449,649,30,mode0
1508047686154,440,657,30,mode0
1508047686171,436,660,30,mode0
1508047686187,435,661,30,mode0
1508047686204,434,662,30,mode0
1508047686220,434,662,30,mode0
1508047686238,434,662,30,mode0
1508047686254,434,662,30,mode0
1508047686270,434,662,30,mode0
1508047686288,434,662,30,mode0
1508047686304,434,662,30,mode0
1508047686330,434,662,30,mode0
1508047686351,434,662,30,mode0
1508047686369,434,662,30,mode0
1508047686385,435,662,30,mode0
1508047686403,438,662,30,mode0
1508047686420,482,653,30,mode0
1508047686436,488,652,30,mode0
1508047686452,536,641,30,mode0
1508047686470,582,628,30,mode0
1508047686486,657,609,30,mode0
1508047686503,719,591,30,mode0
1508047686520,732,587,30,mode0
1508047686537,756,577,30,mode0
1508047686553,763,573,30,mode0
1508047686570,764,569,30,mode0
1508047686587,765,566,30,mode0
1508047686604,766,566,30,mode0
1508047686620,766,565,30,mode0
1508047686637,766,565,30,mode0
1508047686653,768,561,31,mode0
1508047686672,768,560,31,mode0
1508047686689,768,556,31,mode0
1508047686706,768,554,31,mode0
1508047686722,768,554,31,mode0
1508047686739,768,554,31,mode0
1508047686756,768,554,31,mode0
1508047686772,768,554,31,mode0
1508047686790,768,553,31,mode0
1508047686806,766,552,31,mode0
1508047686823,759,548,31,mode0
1508047686839,754,547,31,mode0
1508047686856,746,545,31,mode0
1508047686872,744,545,31,mode0
1508047686888,737,540,31,mode0
1508047686905,731,536,31,mode0
1508047686922,712,525,31,mode0
1508047686939,705,523,31,mode0
1508047686956,675,509,31,mode0
1508047686973,659,502,31,mode0
1508047686989,649,496,31,mode0
1508047687006,648,495,31,mode0
1508047687022,647,494,31,mode0
1508047687040,647,493,31,mode0
1508047687056,644,491,31,mode0
1508047687073,640,490,31,mode0
1508047687089,635,490,32,mode0
1508047687108,633,492,32,mode0
1508047687125,620,505,32,mode0
1508047687141,604,521,32,mode0
1508047687158,574,556,33,mode0
1508047687177,564,566,33,mode0
1508047687195,547,582,33,mode0
1508047687211,547,582,33,mode0
1508047687227,547,582,33,mode0
1508047687244,547,582,33,mode0
1508047687261,546,576,33,mode0
1508047687278,546,565,33,mode0
1508047687295,546,540,33,mode0
1508047687311,546,530,33,mode0
1508047687327,546,493,33,mode0
1508047687344,538,471,33,mode0
1508047687361,535,458,33,mode0
1508047687378,534,458,33,mode0
1508047687394,531,457,33,mode0
1508047687411,529,457,33,mode0
1508047687427,521,457,33,mode0
1508047687444,505,457,33,mode0
1508047687461,470,462,33,mode0
1508047687478,462,463,33,mode0
1508047687496,435,466,33,mode0
1508047687514,429,466,33,mode0
1508047687532,422,466,33,mode0
1508047687547,420,466,33,mode0
1508047687565,413,467,33,mode0
1508047687581,412,467,33,mode0
1508047687599,408,467,33,mode0
1508047687615,402,467,34,mode0
1508047687636,390,467,34,mode0
1508047687653,374,464,34,mode0
1508047687669,371,462,34,mode0
1508047687687,366,456,34,mode0
1508047687703,366,453,34,mode0
1508047687720,366,446,34,mode0
1508047687737,371,442,34,mode0
1508047687753,398,437,34,mode0
1508047687770,408,435,34,mode0
1508047687787,461,434,34,mode0
1508047687804,500,434,34,mode0
1508047687821,573,434,34,mode0
1508047687838,595,435,35,mode0
1508047687858,648,435,35,mode0
1508047687876,676,437,35,mode0
1508047687892,691,437,35,mode0
1508047687908,698,438,35,mode0
1508047687926,698,438,35,mode0
1508047687942,698,438,35,mode0
1508047687959,698,439,35,mode0
1508047687976,699,439,35,mode0
1508047687993,701,442,35,mode0
1508047688010,704,445,35,mode0
1508047688026,722,461,35,mode0
1508047688042,727,466,35,mode0
1508047688059,756,486,35,mode0
1508047688076,766,490,35,mode0
1508047688093,775,494,35,mode0
1508047688109,779,494,35,mode0
1508047688125,805,493,35,mode0
1508047688141,810,491,35,mode0
1508047688159,822,483,35,mode0
1508047688175,829,476,35,mode0
1508047688260,751,439,35,mode0
1508047688277,742,438,35,mode0
1508047688293,727,436,35,mode0
1508047688311,729,436,35,mode0
1508047688328,742,436,35,mode0
1508047688345,750,437,35,mode0
1508047688361,753,437,35,mode0
1508047688378,753,437,35,mode0
1508047688395,756,437,35,mode0
1508047688411,762,437,35,mode0
1508047688428,774,437,35,mode0
1508047688444,782,435,35,mode0
1508047688461,786,433,36,mode0
1508047688479,795,428,36,mode0
1508047688497,804,423,36,mode0
1508047688514,807,422,36,mode0
1508047688531,809,422,36,mode0
1508047688548,809,422,36,mode0
1508047688564,809,422,36,mode0
1508047688581,809,422,36,mode0
1508047688597,809,423,36,mode0
1508047688614,814,436,36,mode0
1508047688631,836,473,36,mode0
1508047688647,842,480,36,mode0
1508047688664,862,509,36,mode0
